0.	0.
0.01	3.18857050274346e-8
0.02	1.3018770843586936e-7
0.03	2.991170576649438e-7
0.04	5.432368105573459e-7
0.05	8.674994096224964e-7
0.06	1.2772888625534052e-6
0.07	1.7784684553134867e-6
0.08	2.377434854992089e-6
0.09	3.0811796086993582e-6
0.1	3.897359233633324e-6
0.11	4.8343753124413525e-6
0.12	5.90146628326238e-6
0.13	7.108812939833342e-6
0.14	8.467660066884263e-6
0.15	9.990457129873676e-6
0.16	0.000011691021558704051
0.17	0.000013584728927469314
0.18	0.00001568873529350867
0.19	0.000018022238160426697
0.2	0.0000206067840514379
0.21	0.000023466632619459915
0.22	0.00002662918969576822
0.23	0.000030125524887552046
0.24	0.00003399099348712298
0.25	0.00003826598791462743
0.26	0.00004299685111860185
0.27	0.00004823699397036307
0.28	0.00005404827163005166
0.29	0.000060502691479626946
0.3	0.00006768454945685676
0.31	0.00007569312539416728
0.32	0.00008464611562573055
0.33	0.00009468404932505336
0.34	0.00010597603415888558
0.35000000000000003	0.00011872732328342294
0.36	0.00013318941599905544
0.37	0.00014967374233847863
0.38	0.00016857051154943293
0.39	0.00019037515430852636
0.4	0.00021572618744457374
0.41000000000000003	0.0002454606978960783
0.42	0.000280697774210239
0.43	0.00032296766197731586
0.44	0.0003744183182054428
0.45	0.0004381579053055873
0.46	0.0005188454472587978
0.47000000000000003	0.0006237518379688822
0.48	0.0007647390784703134
0.49	0.0009620413496467962
0.5	0.0012513687250853423
0.51	0.0016956584040674727
0.52	0.002396752725668563
0.53	0.0034835499168809746
0.54	0.005053263005450361
0.55	0.007121384825600928
0.56	0.009649327044232905
0.5700000000000001	0.012591973940355388
0.58	0.015912321307140757
0.59	0.01957944281016566
0.6	0.023565586851243128
0.61	0.027844548231739596
0.62	0.03239053062810328
0.63	0.037176957691475825
0.64	0.042174875079285815
0.65	0.04735054156426344
0.66	0.05266167133590308
0.67	0.05805178168471947
0.68	0.06344290469301782
0.6900000000000001	0.06873007992467194
0.7000000000000001	0.07378718804971669
0.71	0.07849455890312591
0.72	0.08277751133345262
0.73	0.0866200185960431
0.74	0.09004246963126036
0.75	0.09307368683881365
0.76	0.0957384104327661
0.77	0.09805613700679125
0.78	0.10004286228160815
0.79	0.10171246487900014
0.8	0.10307744954509047
0.81	0.10414933382699616
0.8200000000000001	0.10493887024194934
0.8300000000000001	0.10545619026806201
0.84	0.10571090758386874
0.85	0.10571219851341766
0.86	0.1054688695332839
0.87	0.1049894180386233
0.88	0.1042820908874758
0.89	0.10335494461890385
0.9	0.10221591131230959
0.91	0.10087287471719272
0.92	0.09933376257404014
0.93	0.09760666311256841
0.9400000000000001	0.09569997678075844
0.9500000000000001	0.09362261858902521
0.96	0.09138429219193825
0.97	0.0889958635756443
0.98	0.08646986798739796
0.99	0.08382118269692619
1.	0.08106787646655007
