0.25 0.014369548 0.00083150566
0.3 0.020700185 0.00082706789
0.35 0.027862843 0.0008226299
0.4 0.03565949 0.00081873379
0.45 0.043798993 0.00081737944
0.5 0.05190441 0.00081562868
0.55 0.059475858 0.000811773
0.6 0.066016974 0.00079782845
0.65 0.071185774 0.00077022855
0.7 0.074804072 0.00073731924
0.75 0.07692905 0.00071229922
0.8 0.077713801 0.00070808143
0.85 0.07738447 0.00072884011
0.9 0.076208467 0.00076652497
0.95 0.074401815 0.00080868702
1 0.072168976 0.00084708474
1.05 0.069656772 0.0008728306
1.1 0.067038829 0.00088992934
1.15 0.064345624 0.00089490698
1.2 0.061712886 0.00089250538
1.25 0.059159314 0.00088342868
1.3 0.056693169 0.00087010735
1.35 0.054371604 0.00085339305
1.4 0.052194374 0.00083817916
1.45 0.050131333 0.00082000217
1.5 0.048205423 0.00080349066
1.55 0.046416421 0.00078651405
1.6 0.044746767 0.00077293201
1.65 0.043208339 0.00075932394
1.7 0.041755017 0.00074630933
1.75 0.040387261 0.00073364053
1.8 0.039132318 0.00072318016
1.85 0.037935142 0.00071317868
1.9 0.036838737 0.00070593009
1.95 0.035793991 0.00069767773
2 0.034813943 0.00068989702
2.05 0.03389146 0.00068288417
2.1 0.033009823 0.00067445101
2.15 0.032183493 0.00066777944
2.2 0.031399816 0.00066078113
2.25 0.030655282 0.00065496973
2.3 0.029952094 0.00064934704
2.35 0.02927844 0.00064241142
2.4 0.028628347 0.00063453974
2.45 0.028018423 0.00062949458
2.5 0.027424895 0.00062266146

