6.400000000000000000e+01 2.500000000000000000e-01 1.246780369442469782e-02 4.677488135188735035e-04
6.400000000000000000e+01 2.999999999999999889e-01 1.311188945658899735e-02 4.720832060085333520e-04
6.400000000000000000e+01 3.499999999999999778e-01 1.477368211822991523e-02 3.946808197903173992e-04
6.400000000000000000e+01 4.000000000000000222e-01 1.697417309044510492e-02 4.658612876609574227e-04
6.400000000000000000e+01 4.500000000000000111e-01 1.912266497509240021e-02 4.108280642763764484e-04
6.400000000000000000e+01 5.000000000000000000e-01 2.346443150729586591e-02 5.818486755596339937e-04
6.400000000000000000e+01 5.500000000000000444e-01 2.991048438937213977e-02 8.514617899563619056e-04
6.400000000000000000e+01 5.999999999999999778e-01 4.157953121922981082e-02 1.577815521952071398e-03
6.400000000000000000e+01 6.500000000000000222e-01 5.947417058993625244e-02 2.904870424173324438e-03
6.400000000000000000e+01 6.999999999999999556e-01 8.519612477658700112e-02 5.017596250341740428e-03
6.400000000000000000e+01 7.500000000000000000e-01 1.216682109451720784e-01 7.439148255600540327e-03
6.400000000000000000e+01 8.000000000000000444e-01 1.647083208627324880e-01 9.511712244811372854e-03
6.400000000000000000e+01 8.499999999999999778e-01 2.106768992461063583e-01 1.102760253609308232e-02
6.400000000000000000e+01 9.000000000000000222e-01 2.575984406233890467e-01 1.170768482482647567e-02
6.400000000000000000e+01 9.499999999999999556e-01 3.011497021948075781e-01 1.193488474373344613e-02
6.400000000000000000e+01 1.000000000000000000e+00 3.402345888569364707e-01 1.173629928986121181e-02
6.400000000000000000e+01 1.050000000000000044e+00 3.740986789787739686e-01 1.139777809517451140e-02
6.400000000000000000e+01 1.100000000000000089e+00 4.026244222085147428e-01 1.098345341639930285e-02
6.400000000000000000e+01 1.149999999999999911e+00 4.274263823554920738e-01 1.055754939866695476e-02
6.400000000000000000e+01 1.199999999999999956e+00 4.482037204389033302e-01 1.014547161070480583e-02
6.400000000000000000e+01 1.250000000000000000e+00 4.659319393556329847e-01 9.744308767190085901e-03
6.400000000000000000e+01 1.300000000000000044e+00 4.812052628633315954e-01 9.363286423051647711e-03
6.400000000000000000e+01 1.350000000000000089e+00 4.943549307135826076e-01 9.030965112219039789e-03
6.400000000000000000e+01 1.399999999999999911e+00 5.055960772111646184e-01 8.731025456589647932e-03
6.400000000000000000e+01 1.449999999999999956e+00 5.156162433302331483e-01 8.486346847536633403e-03
6.400000000000000000e+01 1.500000000000000000e+00 5.242618424663683108e-01 8.269365715776588049e-03
6.400000000000000000e+01 1.550000000000000044e+00 5.317763013149026108e-01 8.089772659340738539e-03
6.400000000000000000e+01 1.600000000000000089e+00 5.384757268433792987e-01 7.922964410941101682e-03
6.400000000000000000e+01 1.649999999999999911e+00 5.444467061673050612e-01 7.771680253986742656e-03
6.400000000000000000e+01 1.699999999999999956e+00 5.496721734976853790e-01 7.640567043647955060e-03
6.400000000000000000e+01 1.750000000000000000e+00 5.543328456925521452e-01 7.534705060766609674e-03
6.400000000000000000e+01 1.800000000000000044e+00 5.585962373259405478e-01 7.446370811914455705e-03
6.400000000000000000e+01 1.850000000000000089e+00 5.625601629830785377e-01 7.363825179546586858e-03
6.400000000000000000e+01 1.899999999999999911e+00 5.661862151678244137e-01 7.289538633525545312e-03
6.400000000000000000e+01 1.949999999999999956e+00 5.695320941671223602e-01 7.207538705309987810e-03
6.400000000000000000e+01 2.000000000000000000e+00 5.726250552069468425e-01 7.134639504045001829e-03
6.400000000000000000e+01 2.049999999999999822e+00 5.754889407584394823e-01 7.046176000850664506e-03
6.400000000000000000e+01 2.100000000000000089e+00 5.783111520598062105e-01 6.936876565869278324e-03
6.400000000000000000e+01 2.149999999999999911e+00 5.809064717376597464e-01 6.834728412817440805e-03
6.400000000000000000e+01 2.200000000000000178e+00 5.834565292350838428e-01 6.713553331250330693e-03
6.400000000000000000e+01 2.250000000000000000e+00 5.859076661442106371e-01 6.585805198326935735e-03
6.400000000000000000e+01 2.299999999999999822e+00 5.882137755287616399e-01 6.463336420873534022e-03
6.400000000000000000e+01 2.350000000000000089e+00 5.905095490595372310e-01 6.326720915939975862e-03
6.400000000000000000e+01 2.399999999999999911e+00 5.926682015262595415e-01 6.193864743337790940e-03
6.400000000000000000e+01 2.450000000000000178e+00 5.947772739983268053e-01 6.066587586909020537e-03
6.400000000000000000e+01 2.500000000000000000e+00 5.967114492018710248e-01 5.949374081371483665e-03
