1.280000000000000000e+02 2.500000000000000000e-01 5.996955348437978117e-03 1.516604180498165198e-04
1.280000000000000000e+02 2.999999999999999889e-01 6.646772839507401540e-03 1.580973840234252566e-04
1.280000000000000000e+02 3.499999999999999778e-01 7.113536069492739852e-03 1.588896395362842306e-04
1.280000000000000000e+02 4.000000000000000222e-01 8.490569646084506969e-03 1.530210674485641873e-04
1.280000000000000000e+02 4.500000000000000111e-01 9.811117949415864778e-03 1.534382765677298895e-04
1.280000000000000000e+02 5.000000000000000000e-01 1.215252227924563423e-02 1.837014716094047219e-04
1.280000000000000000e+02 5.500000000000000444e-01 1.645865212744914916e-02 2.773963491717697976e-04
1.280000000000000000e+02 5.999999999999999778e-01 2.558271973879464034e-02 6.194403874388383548e-04
1.280000000000000000e+02 6.250000000000000000e-01 3.307272505697903681e-02 9.256693097918127031e-04
1.280000000000000000e+02 6.319439999999999502e-01 3.601959754903532457e-02 9.960895532954920206e-04
1.280000000000000000e+02 6.388890000000000402e-01 3.893058200430059290e-02 1.081161483790334804e-03
1.280000000000000000e+02 6.458329999999999904e-01 4.208193209733368523e-02 1.210506449435309797e-03
1.280000000000000000e+02 6.527779999999999694e-01 4.553878453501831319e-02 1.325519016499065398e-03
1.280000000000000000e+02 6.597220000000000306e-01 4.967740361264637305e-02 1.421388358866142090e-03
1.280000000000000000e+02 6.666670000000000096e-01 5.374912120674346649e-02 1.550487119721857127e-03
1.280000000000000000e+02 6.736109999999999598e-01 5.836220558065925712e-02 1.684151157954793827e-03
1.280000000000000000e+02 6.805560000000000498e-01 6.370153356722381421e-02 1.791453538912361277e-03
1.280000000000000000e+02 6.875000000000000000e-01 6.875971026242688744e-02 1.929995322217719408e-03
1.280000000000000000e+02 6.944439999999999502e-01 7.455367996922900031e-02 2.067389118237788689e-03
1.280000000000000000e+02 7.013890000000000402e-01 8.102592978780950861e-02 2.219974030731086505e-03
1.280000000000000000e+02 7.083329999999999904e-01 8.762286296464448510e-02 2.352461365512095118e-03
1.280000000000000000e+02 7.152779999999999694e-01 9.440065329306919495e-02 2.495849056678416805e-03
1.280000000000000000e+02 7.222220000000000306e-01 1.018462804914024578e-01 2.622990295914994722e-03
1.280000000000000000e+02 7.291670000000000096e-01 1.092154559767679889e-01 2.766522667955022882e-03
1.280000000000000000e+02 7.361109999999999598e-01 1.171290971761948380e-01 2.911447539854470322e-03
1.280000000000000000e+02 7.430560000000000498e-01 1.253606995779271427e-01 3.065968836626411891e-03
1.280000000000000000e+02 7.500000000000000000e-01 1.336855175586056654e-01 3.193266442610423732e-03
1.280000000000000000e+02 7.569439999999999502e-01 1.423372244368913131e-01 3.327072344193761962e-03
1.280000000000000000e+02 7.638890000000000402e-01 1.511843848068818164e-01 3.451129839968359019e-03
1.280000000000000000e+02 7.708329999999999904e-01 1.601115423979098118e-01 3.568120017141147588e-03
1.280000000000000000e+02 7.777779999999999694e-01 1.691193280484910300e-01 3.689139186607676927e-03
1.280000000000000000e+02 7.847220000000000306e-01 1.785825964260113197e-01 3.790699810672063571e-03
1.280000000000000000e+02 7.916670000000000096e-01 1.878885276957980022e-01 3.892396930798522683e-03
1.280000000000000000e+02 7.986109999999999598e-01 1.971678754521394572e-01 3.977245467270034210e-03
1.280000000000000000e+02 8.055560000000000498e-01 2.063538005866493996e-01 4.057419598097634396e-03
1.280000000000000000e+02 8.125000000000000000e-01 2.158118477190896223e-01 4.122424309364510972e-03
1.280000000000000000e+02 8.194439999999999502e-01 2.251920568289894897e-01 4.184365777011196490e-03
1.280000000000000000e+02 8.263890000000000402e-01 2.343752019088111982e-01 4.239280486064130569e-03
