2.560000000000000000e+02 2.500000000000000000e-01 2.701521679499189251e-03 1.573516161302391050e-04
2.560000000000000000e+02 2.999999999999999889e-01 3.397357600540708462e-03 1.565996438470252782e-04
2.560000000000000000e+02 3.499999999999999778e-01 3.504506971461981285e-03 1.570282222195883810e-04
2.560000000000000000e+02 4.000000000000000222e-01 4.269576219697220239e-03 1.634155273027987896e-04
2.560000000000000000e+02 4.500000000000000111e-01 4.682958851322624461e-03 1.542109669325298152e-04
2.560000000000000000e+02 5.000000000000000000e-01 5.969411161260004470e-03 1.570321913353642566e-04
2.560000000000000000e+02 5.500000000000000444e-01 8.655982137423924236e-03 2.063298999071200908e-04
2.560000000000000000e+02 5.999999999999999778e-01 1.508712877204252366e-02 5.058489242683181708e-04
2.560000000000000000e+02 6.250000000000000000e-01 2.121579244577474072e-02 8.614103234018146132e-04
2.560000000000000000e+02 6.319439999999999502e-01 2.413189506636665566e-02 1.005254929736170127e-03
2.560000000000000000e+02 6.388890000000000402e-01 2.690769184491641208e-02 1.115481964789880997e-03
2.560000000000000000e+02 6.458329999999999904e-01 3.030186452677661665e-02 1.261778901719686407e-03
2.560000000000000000e+02 6.527779999999999694e-01 3.391828380336160687e-02 1.404303135500451546e-03
2.560000000000000000e+02 6.597220000000000306e-01 3.822519100753674071e-02 1.551182193980733077e-03
2.560000000000000000e+02 6.666670000000000096e-01 4.332132696600031474e-02 1.685996136835098526e-03
2.560000000000000000e+02 6.736109999999999598e-01 4.921078772620716274e-02 1.851361411052762510e-03
2.560000000000000000e+02 6.805560000000000498e-01 5.539016704353176557e-02 1.992900997930527416e-03
2.560000000000000000e+02 6.875000000000000000e-01 6.225719651650254288e-02 2.133638109189017404e-03
2.560000000000000000e+02 6.944439999999999502e-01 6.996440598632429342e-02 2.286340647094126967e-03
2.560000000000000000e+02 7.013890000000000402e-01 7.829006810618138745e-02 2.423828065210909856e-03
2.560000000000000000e+02 7.083329999999999904e-01 8.706737752811610775e-02 2.577596056629408768e-03
2.560000000000000000e+02 7.152779999999999694e-01 9.656466979804276263e-02 2.737770083746075226e-03
2.560000000000000000e+02 7.222220000000000306e-01 1.067226169157015486e-01 2.888450359109427396e-03
2.560000000000000000e+02 7.291670000000000096e-01 1.171686325837170556e-01 3.024329285661268157e-03
2.560000000000000000e+02 7.361109999999999598e-01 1.283328876037316546e-01 3.178421557762242926e-03
2.560000000000000000e+02 7.430560000000000498e-01 1.394354934357844022e-01 3.324405979455951569e-03
2.560000000000000000e+02 7.500000000000000000e-01 1.512649685803392763e-01 3.464730680173093696e-03
2.560000000000000000e+02 7.569439999999999502e-01 1.632544471500505523e-01 3.596004484120674839e-03
2.560000000000000000e+02 7.638890000000000402e-01 1.754081673518033402e-01 3.719217793320995190e-03
2.560000000000000000e+02 7.708329999999999904e-01 1.875422882670588209e-01 3.828160007518870665e-03
2.560000000000000000e+02 7.777779999999999694e-01 1.998402834142049278e-01 3.934986829959822782e-03
2.560000000000000000e+02 7.847220000000000306e-01 2.119440896139496155e-01 4.031268932490466098e-03
2.560000000000000000e+02 7.916670000000000096e-01 2.241931666699988057e-01 4.103613035842069642e-03
2.560000000000000000e+02 7.986109999999999598e-01 2.362800123638900684e-01 4.170384857271137828e-03
2.560000000000000000e+02 8.055560000000000498e-01 2.481711121796999209e-01 4.227848548905403965e-03
2.560000000000000000e+02 8.125000000000000000e-01 2.598371678625184256e-01 4.272132536444082397e-03
2.560000000000000000e+02 8.194439999999999502e-01 2.711853988462421539e-01 4.309950295968012143e-03
2.560000000000000000e+02 8.263890000000000402e-01 2.823561239837401593e-01 4.341392390552056314e-03
